"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"99";"2026-03-20 14:25:32";"B: Pull Up & Shoulder Focus";"4236";"Cable Crunch";"3";"36.25";"15";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"W";"15.0";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"W";"22.0";"8";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"W";"28.0";"3";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"1";"32.0";"8";"9.0";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"2";"32.0";"8";"9.5";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"D";"32.0";"8";"10.0";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"D";"24.0";"3";"10.0";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Bench Press (Dumbbell)";"D";"16.0";"6";"10.0";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Incline Bench Press (Dumbbell)";"1";"26.0";"9";"9.0";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Incline Bench Press (Dumbbell)";"2";"26.0";"9";"9.5";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Incline Bench Press (Dumbbell)";"3";"26.0";"8";"10.0";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Goblet Squat (Kettlebell)";"W";"0.0";"10";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Goblet Squat (Kettlebell)";"W";"20.0";"8";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Goblet Squat (Kettlebell)";"W";"28.0";"4";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Goblet Squat (Kettlebell)";"1";"34.0";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Goblet Squat (Kettlebell)";"2";"34.0";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Goblet Squat (Kettlebell)";"3";"34.0";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Seated Row (Cable)";"1";"36.25";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Seated Row (Cable)";"2";"38.75";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Seated Row (Cable)";"3";"41.25";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"1";"12.0";"10";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"2";"12.0";"10";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"3";"12.0";"10";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"10.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"D";"12.0";"5";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"10.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"D";"12.0";"5";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"10.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"D";"12.0";"5";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"10.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"D";"12.0";"5";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"10.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Lateral Raise (Dumbbell)";"D";"12.0";"4";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Triceps Pushdown (Cable - Straight Bar)";"1";"38.75";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Triceps Pushdown (Cable - Straight Bar)";"2";"38.75";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Triceps Pushdown (Cable - Straight Bar)";"3";"38.75";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Hanging Knee Raise";"1";"";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Hanging Knee Raise";"Rest Timer";"";"";"";"";"90.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Hanging Knee Raise";"2";"";"12";"";"";"";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Hanging Knee Raise";"Rest Timer";"";"";"";"";"90.0";"";""
"100";"2026-03-24 18:17:57";"A: Chest & Side Delts (V-Final)";"4203";"Hanging Knee Raise";"3";"";"12";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"W";"0.0";"5";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"Rest Timer";"";"";"";"";"30.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"W";"8.0";"2";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"Rest Timer";"";"";"";"";"30.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"1";"16.0";"8";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"2";"16.0";"8";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"F";"16.0";"7";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Pull Up";"D";"0.0";"3";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"W";"12.0";"8";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"30.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"W";"16.0";"4";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"1";"22.0";"8";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"30.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"F";"22.0";"7";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"30.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"F";"22.0";"6";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"30.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"D";"20.0";"1";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Seated Overhead Press (Dumbbell)";"D";"18.0";"2";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Romanian Deadlift (Dumbbell)";"W";"14.0";"8";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Romanian Deadlift (Dumbbell)";"W";"20.0";"4";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Romanian Deadlift (Dumbbell)";"1";"26.0";"12";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Romanian Deadlift (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Romanian Deadlift (Dumbbell)";"2";"26.0";"12";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Romanian Deadlift (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Romanian Deadlift (Dumbbell)";"3";"26.0";"12";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Cable Crossover";"1";"16.25";"15";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Cable Crossover";"2";"16.25";"15";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Cable Crossover";"3";"16.25";"15";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Face Pull (Cable)";"1";"23.75";"15";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"90.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Face Pull (Cable)";"2";"23.75";"15";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"90.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Face Pull (Cable)";"3";"23.75";"15";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Hammer Curl (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Hammer Curl (Dumbbell)";"2";"14.0";"12";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Hammer Curl (Dumbbell)";"3";"14.0";"12";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Cable Crunch";"1";"38.75";"12";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Cable Crunch";"Rest Timer";"";"";"";"";"90.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Cable Crunch";"2";"38.75";"12";"";"";"";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Cable Crunch";"Rest Timer";"";"";"";"";"90.0";"";""
"101";"2026-03-27 14:45:32";"B: Pull Up & Shoulder Focus";"4216";"Cable Crunch";"3";"38.75";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"W";"14.0";"10";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"W";"22.0";"4";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"W";"28.0";"1";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"1";"32.0";"9";"8.5";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"2";"32.0";"9";"10.0";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"3";"32.0";"7";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"180.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"D";"24.0";"3";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Bench Press (Dumbbell)";"D";"16.0";"6";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Incline Bench Press (Dumbbell)";"1";"26.0";"10";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Incline Bench Press (Dumbbell)";"2";"26.0";"10";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Incline Bench Press (Dumbbell)";"3";"26.0";"9";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Goblet Squat (Kettlebell)";"W";"0.0";"10";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Goblet Squat (Kettlebell)";"W";"20.0";"4";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Goblet Squat (Kettlebell)";"W";"28.0";"2";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Goblet Squat (Kettlebell)";"1";"34.0";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Goblet Squat (Kettlebell)";"2";"34.0";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Goblet Squat (Kettlebell)";"3";"34.0";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Seated Row (Cable)";"1";"43.75";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Seated Row (Cable)";"2";"43.75";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"1";"12.0";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"2";"12.0";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"3";"12.0";"11";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"10.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"4";"12.0";"4";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"10.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"5";"12.0";"5";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"10.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Triceps Pushdown (Cable - Straight Bar)";"1";"38.75";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Triceps Pushdown (Cable - Straight Bar)";"2";"38.75";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Triceps Pushdown (Cable - Straight Bar)";"3";"38.75";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Hanging Knee Raise";"1";"";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Hanging Knee Raise";"Rest Timer";"";"";"";"";"90.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Hanging Knee Raise";"2";"";"12";"";"";"";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Hanging Knee Raise";"Rest Timer";"";"";"";"";"90.0";"";""
"102";"2026-03-30 18:40:29";"A: Chest & Side Delts (V-Final)";"4377";"Hanging Knee Raise";"3";"";"12";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Pull Up";"W";"0.0";"5";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Pull Up";"Rest Timer";"";"";"";"";"30.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Pull Up";"W";"8.0";"3";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Pull Up";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Pull Up";"1";"16.0";"8";"";"";"120.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Pull Up";"2";"16.0";"8";"";"";"120.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Pull Up";"Rest Timer";"";"";"";"";"180.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Pull Up";"3";"16.0";"8";"";"";"120.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"W";"10.0";"8";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"30.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"W";"16.0";"4";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"30.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"1";"22.0";"8";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"30.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"2";"22.0";"8";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"30.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"F";"22.0";"7";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Seated Overhead Press (Dumbbell)";"D";"20.0";"1";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Romanian Deadlift (Barbell)";"W";"20.0";"10";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Romanian Deadlift (Barbell)";"W";"40.0";"6";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Romanian Deadlift (Barbell)";"1";"60.0";"10";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Romanian Deadlift (Barbell)";"2";"60.0";"10";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Romanian Deadlift (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Romanian Deadlift (Barbell)";"3";"60.0";"10";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Cable Crossover";"1";"16.25";"15";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Cable Crossover";"2";"16.25";"15";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Cable Crossover";"3";"16.25";"15";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Face Pull (Cable)";"1";"23.75";"15";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"90.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Face Pull (Cable)";"2";"23.75";"15";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Face Pull (Cable)";"Rest Timer";"";"";"";"";"90.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Face Pull (Cable)";"3";"23.75";"15";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Hammer Curl (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Hammer Curl (Dumbbell)";"2";"14.0";"12";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Hammer Curl (Dumbbell)";"3";"14.0";"12";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Cable Crunch";"1";"38.75";"12";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Cable Crunch";"Rest Timer";"";"";"";"";"90.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Cable Crunch";"2";"41.25";"12";"";"";"";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Cable Crunch";"Rest Timer";"";"";"";"";"90.0";"";""
"103";"2026-04-03 14:31:22";"B: Pull Up & Shoulder Focus";"4048";"Cable Crunch";"3";"41.25";"12";"";"";"";"";""
"104";"2026-04-05 20:01:46";"A: Chest & Side Delts (V-Final)";"4199";"Bench Press (Dumbbell)";"W";"14.0";"10";"";"";"";"";""
"104";"2026-04-05 20:01:46";"A: Chest & Side Delts (V-Final)";"4199";"Bench Press (Dumbbell)";"W";"22.0";"4";"";"";"";"";""
"104";"2026-04-05 20:01:46";"A: Chest & Side Delts (V-Final)";"4199";"Bench Press (Dumbbell)";"W";"28.0";"1";"";"";"";"";""
